review_id,senti
NlMm8XnoI3v-WqYZcCUPNg,2
UQBQMA-2hrfy3tBpk_OFwg,2
uaA-tFBo7wyv6k_RxbUSIQ,2
lZ6zUjqo2X-NLtagrNsp0w,2
P-2xMV1KOiZXGfx0tFwJ5g,2
ZsefNLEHuuA_wZMH0U1msg,2
PLk3YO-_YPhZuENXs2a8tA,0
iolOgT5dJGxxSde9N9jMVA,2
891cvsRyM7khSRV6hoS8CA,2
Mg5OFpXtVdFD3DOYlLaRuw,2
jenEtz95mVZFf7vf-iHC3w,2
l23XaDZp5zFa4RiG02Zxmg,2
OxisK8ZFjiJ3e7b7fvJAwA,2
E56W80GKQeiMeJxxKFbd4Q,2
kr2u0Xgo7KTBHT12TgHdvQ,2
SMp9w9mnn899FQlqXPWhkw,0
AHZtsHqHII_MhA82zaAulg,2
0gnObgpuFbyxAHWgfPhmkw,2
K4j4qaJAwmQSHIidGUJyxg,2
xH2luwhbARAmmpz60gGjjQ,2
AgMiMO_GaPH3st_cCz6vrg,2
gX_TXUQCVVhJsQl6BcJ9pA,2
uP1UyNtJ-9uxlWkQ69G8Iw,0
sR0Pk9IT_IKMFVhYdTdRyw,2
DqxAdvU3cZzDQK4VXTHgqA,1
d1dVeLiGzT_RsjSQZ5rsnA,0
bEcsPNWbTUY6voQQb54WfQ,2
1dNJzEBkA2li2iw714jGPA,2
w179KOoBMap3r6aq2VK51A,2
C5aPGeN7QqF7bRxCZ7_emQ,0
ExT6Y5OYg8ldplSMrukGtg,0
XAlnXnd2Oij1bhCYAmV33A,2
P2jACH_IIqxxKy0iQ4_JNQ,2
YCV7YKbVlcrf3GUYCLbrpA,2
_Dmdi6-MohG1Z_SAZ2B15g,2
Ug2L4im8_4rDJIUqYvWs8Q,2
RB8-EepZHzYCiSFb4ik2Pw,2
7tOXHGcLn_U_0dHlxYjJ3A,2
7gRtIDmFeOWF8IthJ8zNtg,2
oWWA7ztivc6qHqYAn3bmpA,2
3xw7hkrL5jYD68LCj3qv1Q,2
1N0uJrF_mCBOGLOcPtqO7g,1
tUcDn7Vaxs0bV5vo2_lMNw,2
vga0vcIZslQnvKD1ZfuR0w,2
hHqJul92dfv93T_8aMh5dA,0
5en1c3tAlAfW93hPZSpNgg,2
SvRuTt95SjAJx-TQWdgrrw,1
SCEVH5ca9mXyyH3UAoj4Gw,1
G4rsno7oC6UEkCa6PkEoIA,2
_bE4Mh-ikRtE8UXKtdc-FQ,2
GfDFCJZFcCb0D3setYJF-g,2
-3SJ7_KTJRmfS8SKDhKH-A,2
vUhMBYXY2K5CkjaTRf8CwA,2
lSjppoHYT1K4vZWayedSOQ,2
W8eeQLLfKNzydoXnIjGwMA,2
ksYd1Ob2mMDP2V-qJGcmKA,0
P7-5lAx9gdW6Z8sahDmrfg,2
Wh4tOdKnASntIPcd9JyymQ,2
9Ep41LzOGFHLB2VNZxCTdw,0
Fhs7ycyJuOVPtiseL4BMJg,2
UFhBtqUV6VNeRF1iScYnqQ,2
tdGNHgTWEmZN35LjwGtN9A,2
CJmZNYO1hm-7fwwzvHNcTw,2
fbIEMm-EHGZP2UcQR0dUWg,2
9R2nXkMYz6Rse5CkhNbRaA,2
-jSNIT-on0y2p0RbIAhEeQ,2
gzKC0apbsbdOWQHP14XZ2A,2
0e1R5mR2OirEialQgL_1BA,2
3KYxgL_E10-G7l_UEbWWTA,1
0sBnUXIoBhsHRS5UIMesWA,1
M6epU8ytzxQv6PjnFVDzpg,2
NdQ2k3YizaMO82npXQBNlw,0
NFNiqXRhZnj1UkG26F-7lg,1
6uveKO8chmr3-xVwMIOjMQ,2
uV1a-ynKLlHnTY-lnFHMVw,2
TI7cMl2Rw1s-lkGs0RgewA,1
ieWRXk1KW2TCJHKQ8e9Z7w,2
clhO9SPBn_Of8j-LQjIdvw,2
GVDnNfhsUV1CSzwpT0QgKg,0
h5Gt9zQv6H0zYPctv5_y2A,0
OkO4e8HL3Dpznlr0D3UGtg,0
foZHjGdilE6kz37G1RW8vA,2
jN4juvs8b8o8G-LPGcgkWA,2
f4ge7_uNyJP2_Bd9ex_eBA,2
Ns50JuiHTdPmGUOaME1mLg,2
cul1-QnaX4mEVoIi2pfNAw,2
2S1GYNwY4d1AeAV4tyoyOQ,1
vrfaQx51ab3MPR0TfIfW-g,1
3lBJd1v2KX3FYQ3O1Qsy-A,2
TD2hWLHFm2wWhX9f0Eq9eA,2
PemksZYB9r4SlND0Q1MC2Q,2
V4HOMsvuZ3Xs7zudxyFNHw,2
imxeXVm3npQmMQQiTxfpPw,1
gAGJ_33wZfA9anYgtR3rgA,2
coTgaa3a4SYZ1AxhIfOosw,1
O43nH2-OxjliXQUSM4ljhw,1
2CLwzGU224JCQIycXaMuzg,2
WCTEIlYFxCKqLuAIfq9fNQ,0
gcLuup0lbQf5ai-NtzGpeg,2
dvoylhhFVgpKK4F8vs56ig,0
h7VjXNi1oZTUsyMkmQfwkw,0
2537lUYIz58STvJZ2KB2Dg,0
l4qjRXxS7Ny37hsjyaFKeA,0
dDH1mWlXzKw7rtCdWumKXw,0
xVvwERqRaT-nkfJGfCFAxQ,2
yJWj-1ZaAmNnV_x7i9n6Zg,2
XnTg-_g_YOiDhHxuGg54cQ,0
n5smiamOOVcq9bAeS5cZTQ,2
5uMPTOGIl3A7LyEu99PLrA,2
fkBcUlrKivam7ne78Q4zdA,0
HWfL42pv9V0NAsY0kTMYww,1
sl3yINf_2vTn1h8MTWZ_PQ,0
whCU0ctKJixNYPq6nCQKAA,2
F1f85zOhLx_WVMujfjb16A,2
BzebyQF5HQY49JmUYG4ICg,2
ML7c-3922YC4IhetpA_r-Q,0
QZjB24unWV1ca-MOAK1-kg,2
rYEXHElcXED4suQ7XlhL5A,0
fPExao5KrXyd_XrLerMQ6g,1
GSU0R2C8_xq13jri_W_YJg,2
sSwwT_HkVweGSLQQuQgomw,2
pHAPEQf_TVbQXexcKySoXg,2
qt9bMjpfY5E3b8POCh2Afw,0
7v2qNq5MCUx9yRQ9gBcAjA,2
aSKimef2r_iRa2WlMi59Lg,2
pI9bnwTMtJ0Ksd_bZ7iYTg,0
62ZB5xk0VZwIwXO8D41Mew,0
avd_WXie8BxoNea2QgDrgg,0
kNBzZVhH83sGjMyHJ8nkTw,0
jkG5NRz2xTUTPCU4FTJrig,2
umNkGtmQ1h4GjWcdqxDnnw,2
-ZgSt_q7ZRhxkhfEgWwSiA,2
5Yu5Q8y9CYtBRckt27KYnQ,0
UOtR5kLGuCnCOAIA_q2keg,0
cWn5w8_SLeINnZSJyGEmlg,2
ifPEKGtVj8h5WprLG8y8yg,2
NQwCaRiBfZJK3iwN3HalYA,2
qnsUoJHbtcl-ZdaZsAtYCg,0
GM8XAYANLB1SdbrdVY6f6w,2
gQdJ0c4n0uQ1YIBZrLCd4g,2
eMwdllsY0fCSiOGuKOZe7g,2
7fsN6DZubmiPQA9jDOQ2Rw,0
ljmRyButxI0XaBa_RpNR1g,2
hb2LXhsItlfP6u9_zO-uNw,2
dSC183BRSJlIolmzZe32Qg,2
3XUf5dx7zEC9LfJe5Hk_3w,2
q_MNG3KTyS5vp61BjawLRQ,2
AxAc7VpHLwwg75zJEALSOQ,2
6g6QnWOHIGYZzs_rxO6z0A,2
tvD-C62OHVYFkgiawQVYEQ,1
EKjMMFCMib3YFZyjw9W3Xg,2
5HAq0o9SdI67ze0KbvY8Pw,0
tnnZNiOHbr9DNdwI9F4eVg,0
UNCMX5LuLFAGke4gp8TO-g,0
wyDZBYc93OhIHeuT9me_Hg,0
doJj-ArOCdlyp9cNu0PBQg,2
68IEhTKka17GCJ1TSsyMcw,2
mGWTwaUF6X_30NLeJI397g,2
RI67VeDMLqS0oTlLqjzCBw,2
Zyo3Po__kxYyKFMIgJEAwg,2
2h8kVZiqtOvjLb6Nu6jKRw,2
4zHnfap1SgHRr4AbEmTjUA,2
Q7nZTeOzBtFlQA4STtZJ1Q,2
U8NzCK7p_71mQ9ozGfjvbg,2
HtxVE02-lMg8X97DPYwxOg,2
BTVkE2Pi1QvKCE788FhADA,1
iaHUQZSErV8pMcn0OlaQIA,2
jj9ISimr4a4_CfjZoAG_sQ,2
EDs_mKChwUbNoOa9rmKGoA,2
PBYqhxdYHzCKo2GW-QTw0w,2
t77UEyq42vgkR35GvJOaug,2
JemMErZbuP5A0Oz2IUNFng,2
KlPuEUgKEGNglbuq0L2FMw,2
QinkZV4KCWfsD4tvouf4BQ,2
7iKE9MlQw2eQMeXtfzQZrw,2
_wHflbK_wYU7ESDiduSnLw,2
yimC6Fk6RjdDAjzygRyqDA,2
YbANBCP0W6RYGi2Hbadw8g,1
URL69CSP5TCDj0-c_luM_g,2
yGDOiolzY8loMGO4kBdYiQ,2
8bYpYJB6pljMNkHf0Kmq8g,2
bU_BJrxgqvGxpcxRitf0JA,0
OK9nbsmbZIAcZL3yn05Rmg,2
aWsaKoh3JtUKB-pcfhHPsQ,1
xhxm_6mU5UWUz94XaVi2eg,2
fS6qc75JOLUXqlGlyD24Wg,0
gcKnxJa4A4LwGaXsf2zEaw,2
GH8Z3zdzoraU2HOBWXnntg,2
MBbJeECzOk_YE8nBUTtcMw,0
qHLf1ileXVR4LYDQ-WYLtw,1
aXaQIBk-uuIoQ1CfXjtF7Q,1
pwqSpPaqbS98OuOd3lZQVA,2
FzcyKRSxrTUgJmb6XtiK2A,2
n2PJJj99sZBI1C-I9yPrnA,2
9yOxSqt4tkvmrx3XFaZlYQ,1
Pe94kKxtMnOSsX7WXzBPYg,1
tARcF2k0ABI57TQR9Xv5Kg,1
cBR-bH0qM6ZvdH-C1nLHzw,1
r0NBFuwROabAD5Zvx7Mtgg,2
U3K2gT3so8pGw6btmkTCdA,2
YzjKBZ1Ddwdrw_IL_Cm07Q,2
TjIldPkcroCy4bAoGZVTTg,2
0VQSKVcOzZv54hJxbfbrYQ,0
C1jeliOKl8B0h7D0J3XIWQ,2
dMiktqktsgERjjzfHPc1IQ,2
P3BVIkiXH8uxUIfv95li7g,0
17eQq0nhksOUaH5-neCm4Q,2
vC0k6oKi2lp5mOVPTevPCg,1
Hc2OjvLZ1XkD_i-hIhjbrw,2
s01dYobFLrO5DEAblzWlUg,1
020AbyX6mzEiOYRalMlBMw,2
Y_CUvd0w_G1lGonGHdkJvg,1
cc0hOuIvIkeqbEBSzDxdfA,1
PDNrjAblMtXYLm2YLz9SFA,2
1frnpcG7ElFK529ZpmuTFg,0
HUnUXKBcUzg6hu1MniQd8g,2
ypNdIfg6kE40m5SIO4jxQQ,2
P8r6df6K5H5ZNsJApjApeg,2
Lq2zvIZRZRmz10SvjBl5MQ,2
e9yB71reidEPttijnKav5g,1
5c-6rEoLB7hLD4gt2FnS2A,1
Fi58MIsFUKyvM_umVMvCpw,2
vDGkSgeM6DLM1d581uHZzg,1
26V1GAH9fIgkVX9QxWbddg,1
k3QhZL5UbkoghZ3dKdzLTw,0
S1ibyozdQxDsfKYi5I5Usg,2
uWwpeNgkmr686EqDrsaXwQ,1
oUG3FwpxZnUU4sxUTEeuow,0
VYV0FB5blP4QU2T6SPDJxg,0
xrazLxN22koIMctg_4zOag,1
LEL5wesiDswtkeWPwm46bQ,0
ayBUZLlFr2YiEGoO9ByK9Q,0
bW8CSDAWn-IsU0ZHE8edVQ,1
QhTqrIYYq34mbHrlmI3fQw,0
3SxlVGe45qcaZO1mt1AvoQ,0
vyk93KZSQyI_l-lyc-TZLw,2
srtomcDEDXU1WAvUNk3yVw,0
hZ1PTj220USdqbV5f-8DJg,2
B-yn3Zy2yEw0P0T90woI2w,2
Y0UrmXYsH8T5iTaF0qgxfQ,2
VZaZSisabC9NhmqXCm6pEw,2
meGX2fwK5mPrzJ327cdY2w,1
9yYHsb8TTJCV3ApNelehRQ,2
6cxNqgCj6VRClbhHZxP0-A,1
QrIYOBIdtdBbmlO1Yqkerg,0
KIR34wm6Odljgr2hr8mvDg,0
xSWh55sLG6gBUPRSYZOrkg,2
5U585M1M8Nl5D57rC3Ntag,0
Fo4dY6SW8vR6umqbhQ09JA,2
il2sVPMilykS48y-WBE9PA,0
5UdKTQphEV5hnJW5dQ230Q,1
AmbM7JBbWmDpW5E1PaN4rA,0
aUD1wPIfHRAeFwTJ-gYHXQ,0
gnhANKm3WssaepI-2lXTxg,0
6wrY3NSrl4eKdMROACyhWQ,1
QkjAt5C4v_cLBTBcGQepJA,2
m3PaE0swf2hliLnmCzS7Mw,2
kkhh9OmG2bcLWiuTc87o5A,0
EccvMbis15OnH0608wvpEA,2
P20y638HwUdJFS86-aQO5w,2
Qkupjk-jKuNKkZje5yDMvw,2
dLXuEJBtLtVePV_Mke2ksw,0
aLlwRw1oMk6VP1evJraX_A,0
sJvHHUCCpdF6l5yIXWwFDw,0
A6l9qFonQHngb5qD9dLQMw,2
l1uqacfPk8kA3VDgaMxNaA,2
pCdSXu70ip9o1OFmvVjPaA,2
1CAmQV_HxyvW0OGP9t7P0w,0
KOVMCBcYleXn9DmNgi97CQ,0
04RKRu6qKWf9SGb80-8enQ,0
qbfzdntsZjKT6dqiJ8hdzg,2
fZkg8FcLeR5Clvqei-BF3w,2
UUubRBhoGOQe8NGORKfFqA,0
vvpiB2xELHxm8sE4pT26yg,2
gtXz9maeyG-KD0uv9ocsiQ,2
tu8X3VY7RN8Tfxj8373WXg,2
A0H-z61uOCpcWryBhEOtQQ,1
NONzpg2tJAS_vnbDsrmddA,2
uTv7-L9ZmsrP1mDCI_YnVw,2
sLuvP6DMwZlfVyopT_17eg,2
q9VCdHNzNCPM33PQu5kyKA,2
w0UXXD9skn6ugHS414aR9w,2
DH48yLaIuOipCJM3mJqH7w,1
WNHba61HSSHYzZUjdV9SmQ,2
L4G9WRCDpsg3D4BHLXwiEw,2
KQCvzLYfjJU48Egh9ScU_A,1
GuWZhaqlCc4ZOaOUA7OnRg,0
NLP4CBtmgnBQtJtwuBnDZg,2
T91qCZ04POyieQQMEsB8PQ,0
gyjSOYgSvCFcGh_SEtAG2w,2
YEJ58apn9GsEVu5AKRim8w,1
7nCFQXTuodqv0YZ8N_JKdQ,1
Jts786qdt2Bhdu91WORXLQ,2
CZ5W6LL6d1WAd3PXbrTrcQ,2
JuK0CQK0ruZrpPH-Qb6MTw,1
KRgum7e0XVbvvxvZtoDqyQ,1
Tq7cpVoGW4VC8uF_vzq8Dw,0
_t9XOyVUPUqosf8CMrMwSw,2
hysJ7SPoyM-gnRRse0rcWQ,2
0PxwTx0suxs7ozsXpMcGiw,2
cdYL5_zsburCZ4oyiA9F5Q,2
xMyUlA_OOCwf0k7aXqtL5A,2
-l7us_EmyS2rUleSpK3GwQ,2
srNE0-_nzDCARu6ZWTw-7w,0
r2nJAcSckIOKbg_JTXPRNQ,1
JSEANvuMJIda4FZOPkr66A,0
MNjxyCzR4yDOq8xKA7fERQ,1
bmlVwsBBprgFKPRgWS3YfQ,1
LRLxOoTDLc5tBxJt1MShRg,1
ZFrqlrpehJwEShSK3qpE8A,0
qWBXu8g0omcCN7ZibfPv0Q,0
SjzI7FkTWXFgB_P2yiBvNQ,0
YwGPi6A3v0dfYUh___SuKA,1
hHC8vKXGeTvK8DgWobZdMg,1
ArNxdy4WH1wuF8fxKXxP-A,1
HOUfbettJv6vITGLNVUoCA,0
DK9Twm2iuzwj9rcrActJzQ,2
cn0gBZ5Gjn0oxK7RS36Hwg,0
4vuPWZhqHnJ43eyHZs7rsA,2
NNZqeAh4LwMA-7OY1md3yw,2
xNvjUwP1vJx4Q-OCopudhg,2
VWBqwGAEBXR5Ifyn-61AGg,1
Ymq6EhM7py2419VqURtLhg,2
mB0NzVUWTf0mwa66IuAZpw,2
pLYEqm9_N3eUbxeSEjYm9Q,2
ChPgsliY-COOheEno-OoUg,2
-VoffuxwPGcVRfYSEn637Q,1
kd99htO1KtqE8opRqaTDxQ,2
4Iz5Dh6WVK6DLbOSE7WhjQ,2
tuJzJVerzB0Q-9w1OgZlDw,2
a7eivPdwk6tOKquH3sSbRw,2
KqXz6iyO58EhbWTjwwMPzw,0
io_U9gKFqFWH8RVulI2Ckg,0
VAMj7kbTeWkhU8BFF63fZQ,0
o3ymi0Bn43NY7aAyhLBFSA,2
GNPZOaQy6416M14scLKGvw,2
R2YyOZoir3p4G_Ft-AaKNg,2
Ul8lOw-x9J9dGFHNA6_S2A,2
6GvEx41_VYKbqd6-SyHXEA,1
v-3qDhfK1ZnzIbOUeCvXtQ,2
agrvIUDb3XO_frWavC4zgw,2
nCr29108AZRV-kW7uKZ7qQ,2
CF9Y_CeEgREztZ1YynP8OQ,0
CeriWjEdyzlbwetLJLZOvw,2
QV1cQEVe_S3Pr1xX3faRSg,0
nVb0caYuEXDG1XtdoKVK1w,2
smr7xi1aMHXgTKGJE6nhZA,2
vKB5rAWXkYkD07b9gSSPeA,1
tHzngfYcxYNPDAJ5q3BChg,2
6nPTBVXWwdmlkMq3JwVGyQ,2
hvTcHgD585Bco1eLv_gf3A,0
fb530B7uDbfIqEbwEO5Yhw,1
_Mj8Kw4gzV_stU1HnesLGg,1
vOKCjBVaa9uCqx1PhfKheQ,0
EAiAWlt6_ip854gr78X6Dw,2
o9A8omSdoppHAILvlviGrg,1
fABK7EXAGkWCJKZJpPATOQ,1
rJDtEeV5HghnutcyKLDPdA,0
ydN_lKmJ3OKj4M6W7cY2Kg,0
5xIhhwYwd_-Ah49lqAIzHg,2
z5pKyuMvPr6ugFs88MCT9Q,2
UMFLZiM2rnuoBt-27-i5FQ,2
enp_bdto3CJE19CePjh0Kw,2
arBOZKnNgXkCH6KRPsUL2g,2
cA0nFr2XRxcsL6qP3RLeLg,2
ZlQeDfGQM-gWIYoUV4XmJA,2
T5FNTMlYfLxhJGo7fqh1Ag,2
3TCEaOdG103lSII2EBfmbA,2
zSKCHNU7jvJSnqE-Sn_0hA,2
XDnNFTgIXSywOmllHaY03Q,2
5PyP3-b8UpZ1gfGIqAszUA,2
_vSFNnMTZlnmD8iIs5U9ww,2
GwhLrh-qgPZWr5hVMvBJSw,0
e6-YKjYhRYa6w9T0jsn9Jg,2
O69LpWuzVVu5qlKm1PN7dw,2
FLv0YRKEue4SjpiSA0akNQ,2
S0ez2KESbhrTDjKcl2yUwg,2
BcuuH3ECn76UkP4GHG0mzg,2
Rdb9OvoafhLc2ZIN9OQR5Q,2
VzLZ1nIgWtMezeR-01HDCw,2
3uzD5N5UaJXqWaEEneSHAw,2
oYf6gDIhZMAnBJyl91tmcw,2
nqII0rMdss4oi308IEcz5g,0
LwLb31FFjNA-N0HOQaW6Yw,1
yNw0d5ZPwQFHyuOGsva1Jw,2
7QuMAt9R95aMQPeC8y80AQ,1
ztzwlzBKtJwEwXiQjuELGQ,2
EXk1UY1Xsaa6A5pNO5mMPA,2
evWdwmjVR7bELgusDj-gRg,1
ZxyS4bYdd_hCcp7UuW-s3g,0
Xo5_L-C0eJqTqAM5u4aaBA,0
wkG_966kFN9fv3RfKpmeQg,1
MEEwct5pTEerCbwRr_-3fg,2
I2yQgbMu76HO-4uKsCI3mQ,0
EXYDyBvZUO3LQII93iZTeA,0
J_q2XX4rs7Uu1LqEO7QxlA,0
zU9e-tCtxTQF06HnYnY7RA,0
e4-wR2Nre7k-7VHcX5Y0Mg,0
9pz57guTiciod1RM7SQRvA,2
PWWw0J0wxVIDicu02QCrFg,0
qzRayth-eABxCqvxqhS_Uw,0
aGPoKz8nzVrMZHf7CTM_PQ,2
IGldprzPgF8F0RLi1g-Gww,2
gUNy4Dc2Mk1sqtEShA3hpA,2
5eBko2u7Lu8bHnVBfg-Hyw,2
XZoWTHKvsHClyY2qe_KkZA,2
gKAvihAj0csrtJFtDqFP-Q,2
s8_SGGgfHuKZPoN39wMmmw,2
ujiEj1GDIuiM9dj5tOr5xw,2
G8FofZ2WLlJDiuD0YnfJ7w,2
KMwbcusWYE6cchWHMoi_MA,2
zFLr3mmzppnTjgQW99c5kA,2
OKYGI61wxQGtnb4pfJVEdw,2
H0luwEEg-a1v4IO5Ri0Y-w,2
PulbIykA8BHuHsR2qyLd2w,0
hQWR3GxXLoeJInWAlCOV5Q,2
c1-bJrGaNU3-Lrc47urltA,2
OriOSJUcjj_Ajk9BTsskEA,2
uXnDg6XRWwlROIFkZ9fG7g,2
pP4Wj-BtkFfTTNoNZPWxrQ,2
Yp4gQx8I90FGUSeIgir-Fw,2
M12VTzmdWxJq8Os1bleqew,2
W-erccOgoQ2N01yewpi88g,2
i1k6-hGphuivSMLkcxGwmg,2
zmwDVUOGOcFfMHRblzI5dQ,2
HwepmVn0LO-NAbazCTPxHg,2
8rRJaK9zJA0NgDOV0OuR8w,2
EJYh-0C_WVxTIMQxAtfbgg,2
-D9JwrzFHoo46lMAwp3qTw,2
3yhbWtyKH-BmuEX2ItxdRA,2
N04QklfuVcr-VTDagM9LQg,2
3ebHsbbdvrtmYQY6LwszYQ,2
XB_SGNIKtSVXkb903M1DYQ,2
o3m2YPvWRfnlTH4-9cHFZg,2
sUV4h6mHkxNARjBJE6kbcg,2
bQ0WeIQ9T7Eo9xBYGtRUpw,2
1GZGFkjrTg3L-jMjlZig5g,2
IVI4S_AN-hpt2sd4vCEU3A,2
ELGnpPUbahni0B3SWdJMFw,2
aILl7yL4btkcNNn6frFH4A,2
HlP4Obqr5wHVRfXtP95mrw,2
jN0TPOgpKfj_wNKH0xM4Hg,2
5i1wvRUHGbBSsb0nFkuVMg,1
Kpeqa7IacSWvbG8Dp_9OYA,2
lnBm9D7BgIp46YU4fCtCaA,2
Fcbm8fm4AB9W0iyRI9csiA,2
Ztt8BegLoyvch3s1gtzQDA,2
cLkdTu5GEEQxgLh_j1vmfg,0
YXxIUjLC27qPM9ECb-LcZw,2
0s-ld4KxWIUKOe0Q73nqZQ,2
sanaVkqVUixlDCGWQsR1SA,2
fF6BnbbSPoeGMZF6T-1Jgg,2
olzlBrr4fNGxSasSaPKAvA,2
zllwehuTCfkfgVQSe01D6w,2
Zi4ZAPbbuuDJ-5OhpNN8IA,2
gp6Sw3ui7SbGN8nXzX1lrA,2
FGrfIm4gktk9101J9O_h5g,0
KgElbm3Gxpprxgdv31Lk0A,0
OKux9qaxdLtMGoF9gDkGqA,2
XYUiUW1-PPlU5D6LqY8F8g,0
5Fia_pvc7WpZH7kUw_2EPQ,1
2lgGeMb3jgJ_w_mjYRR5oA,0
Tro9THiC64JaA7xW1ANErQ,1
zLx-aHLoDxG0IdjxUwIPKQ,2
Y-OefjzdOAYPiQvrFRoP2Q,2
FZjW7xeUzFguEQS2Solj8g,2
-hw_GIQ5c2t7kJW879eO1A,2
Hn0yvsjdEeobCURWY9pLqA,0
bFhHoOaSd6LnlfI1p_x6dw,2
omZpfcNazqczWzKLhDfikg,1
nrtijb87QMLehnwQD5G0xw,2
WOR88Q9T_s7tdoV_P0eONw,2
IDb8rVnETKbWuzG8Y-Sf-g,0
PdXFnaGDIpQkAqQLUWM5tA,0
HJvBuhDuItjZyvFMjBbRvQ,2
Gc8TTerVR6V0_kHt8lI3bg,2
bZ-ye6ECtuwwqDyzA_kAAw,0
raC8ja1V0_4h5eea_hJRvw,2
_NQRXzLMIhicToC-fScl8g,2
iiO5rbPbJqD8H9-hxA4VJw,1
auc8gkIMV7HxFsyiEGEUZQ,0
8IsDtZZ7jGAvZyipxRyeNw,0
G4wv_cy4z6I2QuzX7UyWuA,2
At6g3bQR-i64OISqPs2m9A,2
-JoDJMxFRfgjRCE-52W5og,2
KucH_cJ3TMqJewSJUop7CQ,2
dXRUqGZ8AXuMOSosk4BnzA,2
Ap3OCBVBHhm7SuKoEoJsXQ,2
bx-4K2XVRE31sgzmQlncKg,2
N3Q5NDEQ3B7KqH3EubFUSQ,2
HkabRVoldPbIrNrx-GHyuA,2
nehSuNdr_tMl2GjKGrye7Q,2
dlggfD2YmWzBuF1FbX3weQ,2
oRJR7072oLVzXbLqtMv3hQ,2
ttakNkX2tUFmXinsBcvbJg,2
ycFnmtWiGD65r6nUjAxxqQ,2
QjFOVjSf1nw8CKliojjnbQ,1
72yyO_FnUMb7gHlMYVHuUg,2
l2UOqxUPzFOAyNRHxpInnw,2
6IuicH_5jM7HEscLwwyDxg,2
-Qi71sgMggTc2snyE_UZkQ,2
q4AifPILmGPk5reG51zfSQ,2
_VZ-_A_8-T2cJP2SFK9Klg,0
G8pqAkbkCbzxZXRjMbo0kA,2
7CVuIE1SKfptsQD1dkeAZA,2
eKYFLPLJS6XSLBUHp8CcCw,2
_8gmal0fU0sxKNZPCC08sA,2
uDt-Tx4O4yTHe2HYqqK6Zg,0
gkxyRx3CEcIen_T_91oNmQ,2
IVJs8AuJVHhFLR_sPne_7g,2
zz-de48-rkRnSqn_hKxqkQ,2
OK7aE6PnGn92z2hhE3fHDg,2
JKamZ7sJFUeKR3U3usl5jQ,1
hny-2CZFoBVpfVyLiQ4uKQ,2
kn35WhZ47BFPbwFwMl29SA,2
ogJhOSZnTnVwUvrmUnlErQ,1
ikFfmtHTNcwKSP4xaT39_g,2
eUtfdVgy4TkA2ygrdU3y1g,2
u_MvfqKgCahFyIkTlbasDg,2
gDZhLiCuHt79HM0C3g2BvA,2
uJVLYpToFh0aN9qcxa0h-A,1
LDP0nzL60FPU05xNUcFTmg,2
wsQj-foaILapwhfK-95vog,1
PdLbtMDxV2Ph0O5OFnNgAg,2
mWkyrDqCeJ-3kjWCEcHtog,2
aM1GobzHVf6Zn2JVUtcXcA,2
3iDH30KWAYURO0jCj9jNIA,2
Ojuw3mXL5eDHYUDokXom7Q,0
croeDjJvc_0Ef4jXHUReMA,2
18TOMP2SnpxbdQAzi9k81Q,2
FZZNfJDZj6tvRa56WPsGlw,2
oodW8okecQKes5rku7Uqag,2
hSghWFBj4GvltHwKsznRcQ,1
E4ZCqmWNOOatbSUfl1FvOw,1
AXKLa4SxCozV3JgPiCWZ7A,2
3HT-7JAyWkk_Zmy6C8b4AA,2
pJ2dqsSRQp7Y-ZpXhMQCxg,2
SG0jFGW58wjEZfhbjQKT_A,2
ikBeXMAv03XV5MdssVzKsw,2
2qRQN5OTXl8IMl9WlPSuLQ,2
6m8s1R1aOIxnoP8o55ZO3w,2
fQKAJ53qWst0AkkmlSowBg,2
GO4pY4aERtFC-skGI9VrCQ,2
ed0Bg_dtYfuwagqKwDvdyQ,1
r5UiwaGCsnRJ8nVYKTIj0w,1
OCSlTvQ9a1XDm3H5UXyfBQ,2
9noalqYW8hjiCBu4gjmGaA,2
XUPKjacjahioOwBXv2889Q,2
CzzPiCbpDaBNWgigQFT5yQ,2
bGMdcMPC_fXl50h0shHA3w,2
cURnqUOLmn_YhuZLKN9rRg,2
zCjUWTwIzBwyceX2QFMZCQ,2
s7lRtHoB5jqzFoxJ8-RbGg,0
SaOVkvd34eQi1ISwI6g30Q,2
4s5043DMPJkr1ef335W7ug,2
rZ4PXRH11nP4hswuF4jcrg,2
p0sid831JtsRbn3Z0iCXzg,0
xxegafsUzd2tWZIAVNv24g,2
_kwgz1gD4kepwpyRMnkp4g,0
UyEjJahgoSFbovWLPJYetw,2
uOLpez9ayF9jmimMBjwJhA,2
Y9Sb8D_jiOejuPtjycKHSg,2
e9Pj6MB4MndZ0xFnaa8Thg,1
oWDgA1wxXUN0JqcP9TWEZg,2
SV4MVHuQEj6LiNAkTi57gw,2
9rzX6lUbdfpiXTzS1lHy2g,2
1wfbHiLhYWX08Af2n30B1A,2
pA5dHVJ2if1ItvT8NeDSew,2
MpFPtHCMCc1stQrzUBWtaw,2
63t78TKy9RWGSWM3lQXNDg,2
tWNe9gAhpytB0qqUu7xcjQ,2
X2TLVvZhfVKNK1IjtameBA,0
RB4rzd7BdLzsTAeyNdCdqw,2
8BeDchy89mnrGiF3KN_9dQ,2
kXuSOp0ljjaE0VPZWCP0iQ,2
v-qBJbNeTeqjVZmIa3DxbA,2
